0.0907258064516129,0.905241935483871
0.194220430107527,0.875672043010753
0.171370967741935,0.800403225806452
0.203629032258065,0.773521505376344
0.297715053763441,0.758736559139785
0.371639784946237,0.778897849462366
0.368951612903226,0.729166666666667
0.344758064516129,0.653897849462366
0.386424731182796,0.575940860215054
0.442876344086022,0.555779569892473
0.503360215053763,0.531586021505376
0.519489247311828,0.508736559139785
0.539650537634409,0.467069892473118
0.571908602150538,0.463037634408602
0.621639784946237,0.459005376344086
0.633736559139785,0.429435483870968
0.644489247311828,0.387768817204301
0.694220430107527,0.371639784946237
0.717069892473118,0.36760752688172
0.737231182795699,0.340725806451613
0.807123655913978,0.276209677419355
0.800403225806452,0.211693548387097
0.778897849462366,0.17002688172043
0.835349462365591,0.145833333333333
0.894489247311828,0.11760752688172
0.950940860215054,0.0719086021505375
0.911962365591398,0.159274193548387
0.946908602150538,0.522177419354839
